stack,lab,Time,Nuclear_Label,Cell_Label,Branch,SmallBranch,Lineage
stack_2,072_013,72,13,12,7_1,00000000007_0_1,7
stack_2,071_024,71,24,11,7_1,00000000007_0_1,7
stack_2,070_017,70,17,9,7_1,00000000007_0_1,7
stack_2,069_023,69,23,11,7_1,00000000007_0_1,7
stack_2,068_025,68,25,13,7_1,00000000007_0_1,7
stack_2,067_015,67,15,13,7_1,00000000007_0_1,7
stack_2,093_022,93,22,10,7_1,00000000007_0_1,7
stack_2,079_031,79,31,9,7_1,00000000007_0_1,7
stack_2,094_029,94,29,10,7_1,00000000007_0_1,7
stack_2,109_020,109,20,12,7_1,00000000007_0_1,7
stack_2,096_016,96,16,11,7_1,00000000007_0_1,7
stack_2,064_021,64,21,12,7_1,0000000000007_0,7
stack_2,124_021,124,21,83,7_1,00000000007_0_1,7
stack_2,123_018,123,18,85,7_1,00000000007_0_1,7
stack_2,122_017,122,17,67,7_1,00000000007_0_1,7
stack_2,121_018,121,18,43,7_1,00000000007_0_1,7
stack_2,120_014,120,14,24,7_1,00000000007_0_1,7
stack_2,119_020,119,20,19,7_1,00000000007_0_1,7
stack_2,118_003,118,3,17,7_1,00000000007_0_1,7
stack_2,117_018,117,18,16,7_1,00000000007_0_1,7
stack_2,116_013,116,13,16,7_1,00000000007_0_1,7
stack_2,115_024,115,24,13,7_1,00000000007_0_1,7
stack_2,114_022,114,22,13,7_1,00000000007_0_1,7
stack_2,113_022,113,22,10,7_1,00000000007_0_1,7
stack_2,095_026,95,26,9,7_1,00000000007_0_1,7
stack_2,112_023,112,23,10,7_1,00000000007_0_1,7
stack_2,110_027,110,27,12,7_1,00000000007_0_1,7
stack_2,108_025,108,25,10,7_1,00000000007_0_1,7
stack_2,107_024,107,24,12,7_1,00000000007_0_1,7
stack_2,106_018,106,18,12,7_1,00000000007_0_1,7
stack_2,105_019,105,19,11,7_1,00000000007_0_1,7
stack_2,104_018,104,18,11,7_1,00000000007_0_1,7
stack_2,103_023,103,23,12,7_1,00000000007_0_1,7
stack_2,102_014,102,14,13,7_1,00000000007_0_1,7
stack_2,101_017,101,17,11,7_1,00000000007_0_1,7
stack_2,100_018,100,18,12,7_1,00000000007_0_1,7
stack_2,099_022,99,22,10,7_1,00000000007_0_1,7
stack_2,098_022,98,22,10,7_1,00000000007_0_1,7
stack_2,097_016,97,16,10,7_1,00000000007_0_1,7
stack_2,111_021,111,21,11,7_1,00000000007_0_1,7
stack_2,063_004,63,4,12,7_1,0000000000007_0,7
stack_2,062_004,62,4,12,7_1,0000000000007_0,7
stack_2,061_008,61,8,9,7_1,0000000000007_0,7
stack_2,028_012,28,12,8,7_1,0000000000007_0,7
stack_2,027_012,27,12,8,7_1,0000000000007_0,7
stack_2,026_013,26,13,6,7_1,0000000000007_0,7
stack_2,025_007,25,7,5,7_1,0000000000007_0,7
stack_2,024_005,24,5,15,7_1,0000000000007_0,7
stack_2,023_012,23,12,6,7_1,0000000000007_0,7
stack_2,022_010,22,10,9,7_1,000000000000007,7
stack_2,021_006,21,6,6,7_1,000000000000007,7
stack_2,020_005,20,5,8,7_1,000000000000007,7
stack_2,019_007,19,7,8,7_1,000000000000007,7
stack_2,018_008,18,8,8,7_1,000000000000007,7
stack_2,017_001,17,1,5,7_1,000000000000007,7
stack_2,016_004,16,4,1,7_1,000000000000007,7
stack_2,015_002,15,2,1,7_1,000000000000007,7
stack_2,014_006,14,6,1,7_1,000000000000007,7
stack_2,013_003,13,3,2,7_1,000000000000007,7
stack_2,012_008,12,8,1,7_1,000000000000007,7
stack_2,011_001,11,1,2,7_1,000000000000007,7
stack_2,010_002,10,2,2,7_1,000000000000007,7
stack_2,009_005,9,5,8,7_1,000000000000007,7
stack_2,008_007,8,7,8,7_1,000000000000007,7
stack_2,007_001,7,1,8,7_1,000000000000007,7
stack_2,006_001,6,1,8,7_1,000000000000007,7
stack_2,005_001,5,1,8,7_1,000000000000007,7
stack_2,004_003,4,3,8,7_1,000000000000007,7
stack_2,003_002,3,2,8,7_1,000000000000007,7
stack_2,002_007,2,7,8,7_1,000000000000007,7
stack_2,029_011,29,11,15,7_1,0000000000007_0,7
stack_2,030_013,30,13,13,7_1,0000000000007_0,7
stack_2,001_003,1,3,10,7_1,000000000000007,7
stack_2,032_014,32,14,8,7_1,0000000000007_0,7
stack_2,031_009,31,9,9,7_1,0000000000007_0,7
stack_2,060_005,60,5,9,7_1,0000000000007_0,7
stack_2,059_007,59,7,8,7_1,0000000000007_0,7
stack_2,058_009,58,9,8,7_1,0000000000007_0,7
stack_2,057_010,57,10,8,7_1,0000000000007_0,7
stack_2,056_014,56,14,8,7_1,0000000000007_0,7
stack_2,055_010,55,10,8,7_1,0000000000007_0,7
stack_2,054_007,54,7,9,7_1,0000000000007_0,7
stack_2,052_014,52,14,8,7_1,0000000000007_0,7
stack_2,051_014,51,14,9,7_1,0000000000007_0,7
stack_2,050_012,50,12,9,7_1,0000000000007_0,7
stack_2,049_010,49,10,9,7_1,0000000000007_0,7
stack_2,048_005,48,5,8,7_1,0000000000007_0,7
stack_2,047_015,47,15,9,7_1,0000000000007_0,7
stack_2,053_008,53,8,9,7_1,0000000000007_0,7
stack_2,045_013,45,13,10,7_1,0000000000007_0,7
stack_2,046_015,46,15,10,7_1,0000000000007_0,7
stack_2,034_015,34,15,10,7_1,0000000000007_0,7
stack_2,035_009,35,9,10,7_1,0000000000007_0,7
stack_2,036_014,36,14,9,7_1,0000000000007_0,7
stack_2,038_007,38,7,10,7_1,0000000000007_0,7
stack_2,039_006,39,6,11,7_1,0000000000007_0,7
stack_2,037_006,37,6,10,7_1,0000000000007_0,7
stack_2,033_013,33,13,10,7_1,0000000000007_0,7
stack_2,041_012,41,12,9,7_1,0000000000007_0,7
stack_2,042_009,42,9,10,7_1,0000000000007_0,7
stack_2,043_014,43,14,10,7_1,0000000000007_0,7
stack_2,044_015,44,15,10,7_1,0000000000007_0,7
stack_2,040_008,40,8,11,7_1,0000000000007_0,7
stack_2,084_007,84,7,2,7_2,00000000007_1_0,7
stack_2,081_005,81,5,3,7_2,00000000007_1_0,7
stack_2,082_007,82,7,3,7_2,00000000007_1_0,7
stack_2,083_015,83,15,4,7_2,00000000007_1_0,7
stack_2,085_016,85,16,2,7_2,00000000007_1_0,7
stack_2,091_013,91,13,4,7_2,00000000007_1_0,7
stack_2,087_005,87,5,6,7_2,00000000007_1_0,7
stack_2,088_006,88,6,6,7_2,00000000007_1_0,7
stack_2,089_005,89,5,6,7_2,00000000007_1_0,7
stack_2,090_007,90,7,5,7_2,00000000007_1_0,7
stack_2,080_008,80,8,2,7_2,00000000007_1_0,7
stack_2,086_007,86,7,4,7_2,00000000007_1_0,7
stack_2,079_008,79,8,3,7_2,00000000007_1_0,7
stack_2,065_011,65,11,5,7_2,00000000007_1_0,7
stack_2,077_007,77,7,2,7_2,00000000007_1_0,7
stack_2,076_012,76,12,3,7_2,00000000007_1_0,7
stack_2,075_025,75,25,2,7_2,00000000007_1_0,7
stack_2,074_025,74,25,4,7_2,00000000007_1_0,7
stack_2,073_014,73,14,6,7_2,00000000007_1_0,7
stack_2,072_015,72,15,5,7_2,00000000007_1_0,7
stack_2,071_018,71,18,3,7_2,00000000007_1_0,7
stack_2,070_023,70,23,2,7_2,00000000007_1_0,7
stack_2,069_022,69,22,6,7_2,00000000007_1_0,7
stack_2,068_021,68,21,7,7_2,00000000007_1_0,7
stack_2,067_017,67,17,10,7_2,00000000007_1_0,7
stack_2,066_014,66,14,4,7_2,00000000007_1_0,7
stack_2,092_004,92,4,7,7_2,00000000007_1_0,7
stack_2,078_007,78,7,2,7_2,00000000007_1_0,7
stack_2,093_003,93,3,13,7_2,00000000007_1_0,7
stack_2,095_005,95,5,12,7_2,00000000007_1_0,7
stack_2,064_012,64,12,3,7_2,00000000007_1_0,7
stack_2,094_004,94,4,12,7_2,00000000007_1_0,7
stack_2,100_004,100,4,26,7_2,00000000007_1_0,7
stack_2,098_006,98,6,22,7_2,00000000007_1_0,7
stack_2,097_007,97,7,21,7_2,00000000007_1_0,7
stack_2,096_004,96,4,13,7_2,00000000007_1_0,7
stack_2,063_012,63,12,4,7_2,00000000007_1_0,7
stack_2,058_007,58,7,3,7_2,0000000000007_1,7
stack_2,061_015,61,15,2,7_2,00000000007_1_0,7
stack_2,028_011,28,11,14,7_2,0000000000007_1,7
stack_2,027_004,27,4,14,7_2,0000000000007_1,7
stack_2,026_005,26,5,14,7_2,0000000000007_1,7
stack_2,025_005,25,5,14,7_2,0000000000007_1,7
stack_2,024_008,24,8,11,7_2,0000000000007_1,7
stack_2,023_011,23,11,12,7_2,0000000000007_1,7
stack_2,022_010,22,10,9,7_2,000000000000007,7
stack_2,021_006,21,6,6,7_2,000000000000007,7
stack_2,020_005,20,5,8,7_2,000000000000007,7
stack_2,019_007,19,7,8,7_2,000000000000007,7
stack_2,018_008,18,8,8,7_2,000000000000007,7
stack_2,017_001,17,1,5,7_2,000000000000007,7
stack_2,016_004,16,4,1,7_2,000000000000007,7
stack_2,015_002,15,2,1,7_2,000000000000007,7
stack_2,014_006,14,6,1,7_2,000000000000007,7
stack_2,013_003,13,3,2,7_2,000000000000007,7
stack_2,012_008,12,8,1,7_2,000000000000007,7
stack_2,011_001,11,1,2,7_2,000000000000007,7
stack_2,010_002,10,2,2,7_2,000000000000007,7
stack_2,009_005,9,5,8,7_2,000000000000007,7
stack_2,008_007,8,7,8,7_2,000000000000007,7
stack_2,007_001,7,1,8,7_2,000000000000007,7
stack_2,006_001,6,1,8,7_2,000000000000007,7
stack_2,005_001,5,1,8,7_2,000000000000007,7
stack_2,004_003,4,3,8,7_2,000000000000007,7
stack_2,002_007,2,7,8,7_2,000000000000007,7
stack_2,001_003,1,3,10,7_2,000000000000007,7
stack_2,029_007,29,7,18,7_2,0000000000007_1,7
stack_2,030_003,30,3,8,7_2,0000000000007_1,7
stack_2,003_002,3,2,8,7_2,000000000000007,7
stack_2,032_005,32,5,2,7_2,0000000000007_1,7
stack_2,031_008,31,8,2,7_2,0000000000007_1,7
stack_2,060_014,60,14,5,7_2,0000000000007_1,7
stack_2,059_016,59,16,4,7_2,0000000000007_1,7
stack_2,057_006,57,6,2,7_2,0000000000007_1,7
stack_2,056_010,56,10,3,7_2,0000000000007_1,7
stack_2,055_008,55,8,3,7_2,0000000000007_1,7
stack_2,054_010,54,10,5,7_2,0000000000007_1,7
stack_2,053_015,53,15,5,7_2,0000000000007_1,7
stack_2,052_015,52,15,2,7_2,0000000000007_1,7
stack_2,051_015,51,15,5,7_2,0000000000007_1,7
stack_2,050_014,50,14,3,7_2,0000000000007_1,7
stack_2,049_008,49,8,4,7_2,0000000000007_1,7
stack_2,048_002,48,2,4,7_2,0000000000007_1,7
stack_2,047_006,47,6,3,7_2,0000000000007_1,7
stack_2,062_013,62,13,3,7_2,00000000007_1_0,7
stack_2,045_009,45,9,4,7_2,0000000000007_1,7
stack_2,046_014,46,14,3,7_2,0000000000007_1,7
stack_2,034_008,34,8,4,7_2,0000000000007_1,7
stack_2,033_004,33,4,3,7_2,0000000000007_1,7
stack_2,036_007,36,7,4,7_2,0000000000007_1,7
stack_2,037_016,37,16,4,7_2,0000000000007_1,7
stack_2,038_012,38,12,4,7_2,0000000000007_1,7
stack_2,035_011,35,11,4,7_2,0000000000007_1,7
stack_2,040_010,40,10,4,7_2,0000000000007_1,7
stack_2,041_004,41,4,4,7_2,0000000000007_1,7
stack_2,042_011,42,11,4,7_2,0000000000007_1,7
stack_2,043_010,43,10,4,7_2,0000000000007_1,7
stack_2,044_011,44,11,4,7_2,0000000000007_1,7
stack_2,039_012,39,12,4,7_2,0000000000007_1,7
stack_2,075_006,75,6,7,7_3,00000000007_1_1,7
stack_2,076_007,76,7,7,7_3,00000000007_1_1,7
stack_2,077_011,77,11,7,7_3,00000000007_1_1,7
stack_2,078_018,78,18,7,7_3,00000000007_1_1,7
stack_2,081_006,81,6,7,7_3,00000000007_1_1,7
stack_2,080_023,80,23,7,7_3,00000000007_1_1,7
stack_2,082_012,82,12,7,7_3,00000000007_1_1,7
stack_2,083_030,83,30,8,7_3,00000000007_1_1,7
stack_2,084_017,84,17,8,7_3,00000000007_1_1,7
stack_2,079_020,79,20,8,7_3,00000000007_1_1,7
stack_2,074_003,74,3,8,7_3,00000000007_1_1,7
stack_2,068_007,68,7,5,7_3,00000000007_1_1,7
stack_2,072_007,72,7,10,7_3,00000000007_1_1,7
stack_2,071_001,71,1,6,7_3,00000000007_1_1,7
stack_2,070_003,70,3,4,7_3,00000000007_1_1,7
stack_2,069_004,69,4,2,7_3,00000000007_1_1,7
stack_2,085_006,85,6,8,7_3,00000000007_1_1,7
stack_2,067_006,67,6,12,7_3,00000000007_1_1,7
stack_2,066_003,66,3,13,7_3,00000000007_1_1,7
stack_2,065_003,65,3,13,7_3,00000000007_1_1,7
stack_2,064_008,64,8,13,7_3,00000000007_1_1,7
stack_2,063_011,63,11,13,7_3,00000000007_1_1,7
stack_2,062_010,62,10,11,7_3,00000000007_1_1,7
stack_2,061_016,61,16,8,7_3,00000000007_1_1,7
stack_2,060_014,60,14,5,7_3,0000000000007_1,7
stack_2,073_006,73,6,8,7_3,00000000007_1_1,7
stack_2,086_006,86,6,8,7_3,00000000007_1_1,7
stack_2,093_004,93,4,15,7_3,00000000007_1_1,7
stack_2,088_011,88,11,8,7_3,00000000007_1_1,7
stack_2,059_016,59,16,4,7_3,0000000000007_1,7
stack_2,087_018,87,18,9,7_3,00000000007_1_1,7
stack_2,107_001,107,1,31,7_3,00000000007_1_1,7
stack_2,102_002,102,2,34,7_3,00000000007_1_1,7
stack_2,100_002,100,2,27,7_3,00000000007_1_1,7
stack_2,099_004,99,4,27,7_3,00000000007_1_1,7
stack_2,097_003,97,3,28,7_3,00000000007_1_1,7
stack_2,096_002,96,2,27,7_3,00000000007_1_1,7
stack_2,095_004,95,4,29,7_3,00000000007_1_1,7
stack_2,094_001,94,1,30,7_3,00000000007_1_1,7
stack_2,092_001,92,1,9,7_3,00000000007_1_1,7
stack_2,091_002,91,2,7,7_3,00000000007_1_1,7
stack_2,090_001,90,1,7,7_3,00000000007_1_1,7
stack_2,089_001,89,1,9,7_3,00000000007_1_1,7
stack_2,108_001,108,1,31,7_3,00000000007_1_1,7
stack_2,106_001,106,1,32,7_3,00000000007_1_1,7
stack_2,058_007,58,7,3,7_3,0000000000007_1,7
stack_2,056_010,56,10,3,7_3,0000000000007_1,7
stack_2,025_005,25,5,14,7_3,0000000000007_1,7
stack_2,024_008,24,8,11,7_3,0000000000007_1,7
stack_2,023_011,23,11,12,7_3,0000000000007_1,7
stack_2,022_010,22,10,9,7_3,000000000000007,7
stack_2,021_006,21,6,6,7_3,000000000000007,7
stack_2,020_005,20,5,8,7_3,000000000000007,7
stack_2,019_007,19,7,8,7_3,000000000000007,7
stack_2,018_008,18,8,8,7_3,000000000000007,7
stack_2,017_001,17,1,5,7_3,000000000000007,7
stack_2,016_004,16,4,1,7_3,000000000000007,7
stack_2,015_002,15,2,1,7_3,000000000000007,7
stack_2,013_003,13,3,2,7_3,000000000000007,7
stack_2,012_008,12,8,1,7_3,000000000000007,7
stack_2,011_001,11,1,2,7_3,000000000000007,7
stack_2,010_002,10,2,2,7_3,000000000000007,7
stack_2,009_005,9,5,8,7_3,000000000000007,7
stack_2,008_007,8,7,8,7_3,000000000000007,7
stack_2,007_001,7,1,8,7_3,000000000000007,7
stack_2,006_001,6,1,8,7_3,000000000000007,7
stack_2,005_001,5,1,8,7_3,000000000000007,7
stack_2,004_003,4,3,8,7_3,000000000000007,7
stack_2,003_002,3,2,8,7_3,000000000000007,7
stack_2,002_007,2,7,8,7_3,000000000000007,7
stack_2,001_003,1,3,10,7_3,000000000000007,7
stack_2,057_006,57,6,2,7_3,0000000000007_1,7
stack_2,026_005,26,5,14,7_3,0000000000007_1,7
stack_2,027_004,27,4,14,7_3,0000000000007_1,7
stack_2,014_006,14,6,1,7_3,000000000000007,7
stack_2,029_007,29,7,18,7_3,0000000000007_1,7
stack_2,055_008,55,8,3,7_3,0000000000007_1,7
stack_2,028_011,28,11,14,7_3,0000000000007_1,7
stack_2,054_010,54,10,5,7_3,0000000000007_1,7
stack_2,053_015,53,15,5,7_3,0000000000007_1,7
stack_2,052_015,52,15,2,7_3,0000000000007_1,7
stack_2,051_015,51,15,5,7_3,0000000000007_1,7
stack_2,050_014,50,14,3,7_3,0000000000007_1,7
stack_2,049_008,49,8,4,7_3,0000000000007_1,7
stack_2,047_006,47,6,3,7_3,0000000000007_1,7
stack_2,046_014,46,14,3,7_3,0000000000007_1,7
stack_2,045_009,45,9,4,7_3,0000000000007_1,7
stack_2,044_011,44,11,4,7_3,0000000000007_1,7
stack_2,043_010,43,10,4,7_3,0000000000007_1,7
stack_2,048_002,48,2,4,7_3,0000000000007_1,7
stack_2,034_008,34,8,4,7_3,0000000000007_1,7
stack_2,041_004,41,4,4,7_3,0000000000007_1,7
stack_2,040_010,40,10,4,7_3,0000000000007_1,7
stack_2,039_012,39,12,4,7_3,0000000000007_1,7
stack_2,038_012,38,12,4,7_3,0000000000007_1,7
stack_2,037_016,37,16,4,7_3,0000000000007_1,7
stack_2,036_007,36,7,4,7_3,0000000000007_1,7
stack_2,035_011,35,11,4,7_3,0000000000007_1,7
stack_2,033_004,33,4,3,7_3,0000000000007_1,7
stack_2,032_005,32,5,2,7_3,0000000000007_1,7
stack_2,042_011,42,11,4,7_3,0000000000007_1,7
stack_2,031_008,31,8,2,7_3,0000000000007_1,7
stack_2,030_003,30,3,8,7_3,0000000000007_1,7
stack_2,083_001,83,1,16,8_0,00000000008_0_0,8
stack_2,082_006,82,6,19,8_0,00000000008_0_0,8
stack_2,090_010,90,10,28,8_0,00000000008_0_0,8
stack_2,081_002,81,2,18,8_0,00000000008_0_0,8
stack_2,084_008,84,8,16,8_0,00000000008_0_0,8
stack_2,085_010,85,10,16,8_0,00000000008_0_0,8
stack_2,089_007,89,7,26,8_0,00000000008_0_0,8
stack_2,087_014,87,14,23,8_0,00000000008_0_0,8
stack_2,088_021,88,21,23,8_0,00000000008_0_0,8
stack_2,080_007,80,7,19,8_0,00000000008_0_0,8
stack_2,086_004,86,4,17,8_0,00000000008_0_0,8
stack_2,079_003,79,3,21,8_0,00000000008_0_0,8
stack_2,066_020,66,20,17,8_0,00000000008_0_0,8
stack_2,077_003,77,3,20,8_0,00000000008_0_0,8
stack_2,076_011,76,11,18,8_0,00000000008_0_0,8
stack_2,075_012,75,12,20,8_0,00000000008_0_0,8
stack_2,074_007,74,7,23,8_0,00000000008_0_0,8
stack_2,073_008,73,8,27,8_0,00000000008_0_0,8
stack_2,072_004,72,4,26,8_0,00000000008_0_0,8
stack_2,071_004,71,4,25,8_0,00000000008_0_0,8
stack_2,070_002,70,2,23,8_0,00000000008_0_0,8
stack_2,069_008,69,8,22,8_0,00000000008_0_0,8
stack_2,068_006,68,6,25,8_0,00000000008_0_0,8
stack_2,067_009,67,9,24,8_0,00000000008_0_0,8
stack_2,065_022,65,22,11,8_0,00000000008_0_0,8
stack_2,091_004,91,4,26,8_0,00000000008_0_0,8
stack_2,078_001,78,1,19,8_0,00000000008_0_0,8
stack_2,092_018,92,18,30,8_0,00000000008_0_0,8
stack_2,094_018,94,18,32,8_0,00000000008_0_0,8
stack_2,064_023,64,23,10,8_0,00000000008_0_0,8
stack_2,093_023,93,23,34,8_0,00000000008_0_0,8
stack_2,099_020,99,20,24,8_0,00000000008_0_0,8
stack_2,098_011,98,11,29,8_0,00000000008_0_0,8
stack_2,097_022,97,22,30,8_0,00000000008_0_0,8
stack_2,096_022,96,22,30,8_0,00000000008_0_0,8
stack_2,095_016,95,16,31,8_0,00000000008_0_0,8
stack_2,063_017,63,17,11,8_0,00000000008_0_0,8
stack_2,036_006,36,6,2,8_0,0000000000008_0,8
stack_2,061_013,61,13,3,8_0,0000000000008_0,8
stack_2,027_008,27,8,13,8_0,0000000000008_0,8
stack_2,026_009,26,9,13,8_0,0000000000008_0,8
stack_2,025_012,25,12,13,8_0,0000000000008_0,8
stack_2,024_014,24,14,10,8_0,0000000000008_0,8
stack_2,023_008,23,8,9,8_0,000000000000008,8
stack_2,022_002,22,2,8,8_0,000000000000008,8
stack_2,021_002,21,2,8,8_0,000000000000008,8
stack_2,020_001,20,1,6,8_0,000000000000008,8
stack_2,019_001,19,1,6,8_0,000000000000008,8
stack_2,018_001,18,1,6,8_0,000000000000008,8
stack_2,017_002,17,2,3,8_0,000000000000008,8
stack_2,016_001,16,1,2,8_0,000000000000008,8
stack_2,015_005,15,5,2,8_0,000000000000008,8
stack_2,014_003,14,3,2,8_0,000000000000008,8
stack_2,013_001,13,1,4,8_0,000000000000008,8
stack_2,012_006,12,6,3,8_0,000000000000008,8
stack_2,011_005,11,5,3,8_0,000000000000008,8
stack_2,010_008,10,8,1,8_0,000000000000008,8
stack_2,009_003,9,3,4,8_0,000000000000008,8
stack_2,008_002,8,2,4,8_0,000000000000008,8
stack_2,007_005,7,5,4,8_0,000000000000008,8
stack_2,006_002,6,2,4,8_0,000000000000008,8
stack_2,005_004,5,4,4,8_0,000000000000008,8
stack_2,004_001,4,1,4,8_0,000000000000008,8
stack_2,003_001,3,1,4,8_0,000000000000008,8
stack_2,002_001,2,1,4,8_0,000000000000008,8
stack_2,001_002,1,2,8,8_0,000000000000008,8
stack_2,028_009,28,9,13,8_0,0000000000008_0,8
stack_2,029_009,29,9,17,8_0,0000000000008_0,8
stack_2,062_016,62,16,9,8_0,00000000008_0_0,8
stack_2,031_002,31,2,3,8_0,0000000000008_0,8
stack_2,030_008,30,8,6,8_0,0000000000008_0,8
stack_2,060_012,60,12,4,8_0,0000000000008_0,8
stack_2,059_013,59,13,2,8_0,0000000000008_0,8
stack_2,058_011,58,11,2,8_0,0000000000008_0,8
stack_2,057_014,57,14,3,8_0,0000000000008_0,8
stack_2,056_013,56,13,2,8_0,0000000000008_0,8
stack_2,055_011,55,11,2,8_0,0000000000008_0,8
stack_2,054_014,54,14,2,8_0,0000000000008_0,8
stack_2,052_007,52,7,3,8_0,0000000000008_0,8
stack_2,051_010,51,10,2,8_0,0000000000008_0,8
stack_2,050_008,50,8,2,8_0,0000000000008_0,8
stack_2,049_007,49,7,2,8_0,0000000000008_0,8
stack_2,048_015,48,15,2,8_0,0000000000008_0,8
stack_2,047_003,47,3,2,8_0,0000000000008_0,8
stack_2,053_009,53,9,2,8_0,0000000000008_0,8
stack_2,045_012,45,12,2,8_0,0000000000008_0,8
stack_2,046_011,46,11,2,8_0,0000000000008_0,8
stack_2,033_009,33,9,4,8_0,0000000000008_0,8
stack_2,034_010,34,10,2,8_0,0000000000008_0,8
stack_2,035_007,35,7,2,8_0,0000000000008_0,8
stack_2,038_006,38,6,2,8_0,0000000000008_0,8
stack_2,039_015,39,15,2,8_0,0000000000008_0,8
stack_2,037_013,37,13,2,8_0,0000000000008_0,8
stack_2,032_003,32,3,3,8_0,0000000000008_0,8
stack_2,041_010,41,10,2,8_0,0000000000008_0,8
stack_2,042_004,42,4,2,8_0,0000000000008_0,8
stack_2,043_004,43,4,2,8_0,0000000000008_0,8
stack_2,044_012,44,12,2,8_0,0000000000008_0,8
stack_2,040_012,40,12,2,8_0,0000000000008_0,8
stack_2,085_019,85,19,1,8_1,00000000008_0_1,8
stack_2,082_028,82,28,2,8_1,00000000008_0_1,8
stack_2,083_006,83,6,1,8_1,00000000008_0_1,8
stack_2,084_021,84,21,1,8_1,00000000008_0_1,8
stack_2,086_015,86,15,2,8_1,00000000008_0_1,8
stack_2,092_025,92,25,5,8_1,00000000008_0_1,8
stack_2,088_023,88,23,4,8_1,00000000008_0_1,8
stack_2,089_024,89,24,5,8_1,00000000008_0_1,8
stack_2,090_013,90,13,6,8_1,00000000008_0_1,8
stack_2,091_026,91,26,5,8_1,00000000008_0_1,8
stack_2,081_025,81,25,2,8_1,00000000008_0_1,8
stack_2,087_017,87,17,3,8_1,00000000008_0_1,8
stack_2,080_027,80,27,3,8_1,00000000008_0_1,8
stack_2,066_021,66,21,2,8_1,00000000008_0_1,8
stack_2,078_029,78,29,3,8_1,00000000008_0_1,8
stack_2,077_018,77,18,3,8_1,00000000008_0_1,8
stack_2,076_018,76,18,2,8_1,00000000008_0_1,8
stack_2,075_013,75,13,3,8_1,00000000008_0_1,8
stack_2,074_022,74,22,3,8_1,00000000008_0_1,8
stack_2,073_017,73,17,7,8_1,00000000008_0_1,8
stack_2,072_022,72,22,7,8_1,00000000008_0_1,8
stack_2,071_022,71,22,7,8_1,00000000008_0_1,8
stack_2,070_027,70,27,8,8_1,00000000008_0_1,8
stack_2,069_026,69,26,8,8_1,00000000008_0_1,8
stack_2,068_028,68,28,8,8_1,00000000008_0_1,8
stack_2,067_021,67,21,5,8_1,00000000008_0_1,8
stack_2,093_026,93,26,8,8_1,00000000008_0_1,8
stack_2,079_012,79,12,4,8_1,00000000008_0_1,8
stack_2,094_024,94,24,7,8_1,00000000008_0_1,8
stack_2,109_014,109,14,17,8_1,00000000008_0_1,8
stack_2,096_013,96,13,8,8_1,00000000008_0_1,8
stack_2,065_014,65,14,2,8_1,00000000008_0_1,8
stack_2,124_003,124,3,151,8_1,00000000008_0_1,8
stack_2,123_012,123,12,147,8_1,00000000008_0_1,8
stack_2,122_013,122,13,136,8_1,00000000008_0_1,8
stack_2,121_009,121,9,98,8_1,00000000008_0_1,8
stack_2,120_002,120,2,91,8_1,00000000008_0_1,8
stack_2,119_004,119,4,67,8_1,00000000008_0_1,8
stack_2,118_014,118,14,53,8_1,00000000008_0_1,8
stack_2,117_006,117,6,41,8_1,00000000008_0_1,8
stack_2,116_011,116,11,31,8_1,00000000008_0_1,8
stack_2,115_018,115,18,17,8_1,00000000008_0_1,8
stack_2,114_004,114,4,16,8_1,00000000008_0_1,8
stack_2,113_009,113,9,14,8_1,00000000008_0_1,8
stack_2,095_015,95,15,7,8_1,00000000008_0_1,8
stack_2,112_009,112,9,11,8_1,00000000008_0_1,8
stack_2,110_011,110,11,15,8_1,00000000008_0_1,8
stack_2,108_012,108,12,14,8_1,00000000008_0_1,8
stack_2,107_013,107,13,13,8_1,00000000008_0_1,8
stack_2,106_025,106,25,15,8_1,00000000008_0_1,8
stack_2,105_023,105,23,12,8_1,00000000008_0_1,8
stack_2,104_026,104,26,14,8_1,00000000008_0_1,8
stack_2,103_006,103,6,17,8_1,00000000008_0_1,8
stack_2,102_001,102,1,16,8_1,00000000008_0_1,8
stack_2,101_004,101,4,16,8_1,00000000008_0_1,8
stack_2,100_003,100,3,14,8_1,00000000008_0_1,8
stack_2,099_010,99,10,11,8_1,00000000008_0_1,8
stack_2,098_016,98,16,11,8_1,00000000008_0_1,8
stack_2,097_017,97,17,8,8_1,00000000008_0_1,8
stack_2,111_006,111,6,10,8_1,00000000008_0_1,8
stack_2,064_017,64,17,2,8_1,00000000008_0_1,8
stack_2,063_014,63,14,2,8_1,00000000008_0_1,8
stack_2,001_002,1,2,8,8_1,000000000000008,8
stack_2,029_009,29,9,17,8_1,0000000000008_0,8
stack_2,028_009,28,9,13,8_1,0000000000008_0,8
stack_2,027_008,27,8,13,8_1,0000000000008_0,8
stack_2,026_009,26,9,13,8_1,0000000000008_0,8
stack_2,025_012,25,12,13,8_1,0000000000008_0,8
stack_2,024_014,24,14,10,8_1,0000000000008_0,8
stack_2,023_008,23,8,9,8_1,000000000000008,8
stack_2,022_002,22,2,8,8_1,000000000000008,8
stack_2,021_002,21,2,8,8_1,000000000000008,8
stack_2,020_001,20,1,6,8_1,000000000000008,8
stack_2,019_001,19,1,6,8_1,000000000000008,8
stack_2,018_001,18,1,6,8_1,000000000000008,8
stack_2,016_001,16,1,2,8_1,000000000000008,8
